307179,30
"116.29646299999999,39.872818","116.303329,39.867325",342,1425,"['116.296458,39.872648;116.295833,39.872656;116.295833,39.872656;116.295703,39.872656;116.295703,39.872656;116.295534,39.872656;116.295534,39.872656;116.295334,39.872661;116.295334,39.872661;116.295208,39.872661', '116.295204,39.872661;116.295204,39.8725;116.295204,39.8725;116.295204,39.872418', '116.295204,39.872413;116.296293,39.872431', '116.296293,39.872431;116.296324,39.871853;116.296324,39.871853;116.296367,39.871471;116.296367,39.871471;116.296415,39.871072;116.296415,39.871072;116.296437,39.870773;116.296437,39.870525;116.296454,39.870456;116.296476,39.870421', '116.296476,39.870417;116.296545,39.870378;116.296697,39.870369;116.297661,39.87043;116.297661,39.87043;116.297743,39.870434;116.297743,39.870434;116.298077,39.87046;116.298077,39.87046;116.298355,39.870482;116.298355,39.870482;116.299293,39.870534', '116.299293,39.870534;116.299306,39.870482;116.299306,39.870482;116.299345,39.870208;116.299345,39.870208;116.299397,39.86977;116.299397,39.86977;116.299423,39.869614;116.299427,39.869427;116.299418,39.869362;116.299388,39.86931;116.299388,39.86931;116.299358,39.869271', '116.299353,39.869266;116.300651,39.869358;116.300651,39.869358;116.301619,39.869423;116.301619,39.869423;116.303481,39.869527', '116.303481,39.869527;116.303524,39.869093;116.303533,39.868798;116.303524,39.868546;116.303524,39.868546;116.303572,39.868016;116.303572,39.868016;116.303624,39.867339']"
"116.28685,39.861832","116.27998400000001,39.871445",409,1704,"['116.286849,39.861736;116.286623,39.861736;116.286623,39.861736;116.28592,39.861727;116.28592,39.861727;116.285625,39.861719;116.285625,39.861719;116.284653,39.86171;116.284653,39.86171;116.283403,39.861706', '116.283398,39.861701;116.283455,39.862227;116.283516,39.862661;116.283516,39.862661;116.283672,39.863073;116.283811,39.863316;116.283811,39.863316;116.284023,39.863611;116.284223,39.86385;116.284583,39.864184;116.284818,39.864336;116.284818,39.864336;116.285339,39.864653;116.285877,39.864918;116.286076,39.864996;116.286076,39.864996;116.286163,39.865035', '116.286163,39.865035;116.286081,39.865781', '116.286076,39.865781;116.286029,39.865781;116.286029,39.865781;116.286007,39.865781;116.286007,39.865781;116.285126,39.865803;116.284761,39.865855;116.284531,39.865907;116.284531,39.865907;116.284245,39.866007;116.283963,39.866159;116.283785,39.86628;116.283615,39.866428;116.283615,39.866428;116.283433,39.866632;116.28332,39.866797;116.28322,39.867001;116.28322,39.867001;116.28306,39.867335;116.282826,39.867773;116.282826,39.867773;116.282283,39.868589;116.282283,39.868589;116.282075,39.868885;116.282075,39.868885;116.28191,39.869106;116.28191,39.869106;116.281801,39.869262;116.281658,39.869518;116.281658,39.869518;116.281641,39.86954;116.281641,39.86954;116.281285,39.870052;116.281285,39.870052;116.281094,39.870317;116.281094,39.870317;116.280933,39.87053;116.280933,39.87053;116.280786,39.870716;116.280786,39.870716;116.280703,39.870838;116.280703,39.870838;116.280234,39.871541']"
"116.32118200000001,39.935989","116.329422,39.92775",381,1587,"['116.321181,39.935968;116.321723,39.935977;116.321723,39.935977;116.322157,39.935985;116.322157,39.935985;116.322248,39.935985;116.322248,39.935985;116.3227,39.935968;116.3227,39.935968;116.323559,39.935972', '116.323559,39.935972;116.323568,39.935707', '116.323568,39.935703;116.323997,39.935703;116.323997,39.935703;116.324184,39.935703;116.324184,39.935703;116.324375,39.935703;116.324375,39.935703;116.325126,39.935703;116.325126,39.935703;116.325512,39.935703', '116.325512,39.935703;116.325538,39.934878;116.325538,39.934878;116.325543,39.934288;116.325543,39.934288;116.325551,39.934063;116.325551,39.934063;116.32556,39.933902;116.32556,39.933902;116.32556,39.933563;116.32556,39.933563;116.32556,39.932665;116.325699,39.932522;116.325699,39.932522;116.325699,39.932431;116.325699,39.932431;116.325694,39.932357;116.325694,39.932357;116.325699,39.93092', '116.325699,39.930916;116.325625,39.930855;116.325625,39.930738;116.325625,39.930738;116.325625,39.930508;116.325625,39.930508;116.325625,39.930187;116.32569,39.930126;116.32569,39.930126;116.32569,39.929826;116.32569,39.929826;116.32569,39.929531;116.32569,39.929531;116.325699,39.928984;116.325699,39.928984;116.325703,39.928889;116.325703,39.928889;116.325703,39.928494;116.325703,39.928494;116.325694,39.928147', '116.32569,39.928142;116.325872,39.928142;116.325872,39.928142;116.326298,39.928142;116.326298,39.928142;116.326706,39.928142;116.326706,39.928142;116.327491,39.928147;116.327491,39.928147;116.328511,39.928147', '116.328511,39.928147;116.328533,39.928003;116.328533,39.928003;116.328507,39.927808', '116.328503,39.927804;116.328815,39.927778;116.328815,39.927778;116.329418,39.927778']"
"116.37611399999999,39.967575","116.380234,39.962082",557,2320,"['116.376111,39.967444;116.376914,39.967444;116.376914,39.967365;116.37691,39.967352;116.376406,39.967331;116.376398,39.967309;116.376389,39.967075', '116.376385,39.96707;116.375825,39.967066;116.375825,39.967066;116.37572,39.967062', '116.375716,39.967057;116.37566,39.967279;116.37566,39.967279;116.375599,39.967431;116.375599,39.967431;116.37553,39.967669;116.37553,39.967669;116.375482,39.967839', '116.375477,39.967839;116.375829,39.967852;116.375829,39.967852;116.376753,39.967865;116.376753,39.967865;116.377148,39.967878;116.377148,39.967878;116.377205,39.967878;116.377205,39.967878;116.377326,39.967886;116.377326,39.967886;116.377422,39.967886;116.377422,39.967886;116.377569,39.967891;116.377569,39.967891;116.3777,39.967895;116.3777,39.967895;116.378997,39.96793;116.378997,39.96793;116.380399,39.967973;116.380399,39.967973;116.381233,39.967995;116.381233,39.967995;116.382031,39.968008;116.382031,39.968008;116.382986,39.968034;116.382986,39.968034;116.383125,39.968038;116.383125,39.968038;116.383329,39.968047;116.383329,39.968047;116.383368,39.968047;116.383368,39.968047;116.383672,39.968056;116.383672,39.968056;116.384293,39.968073;116.384293,39.968073;116.38513,39.968077', '116.38513,39.968077;116.385139,39.967648;116.385139,39.967648;116.385139,39.967565;116.385139,39.967565;116.385152,39.967157;116.385152,39.967157;116.385152,39.967031;116.385152,39.967031;116.385161,39.966827;116.385161,39.966827;116.385174,39.966445;116.385174,39.966445;116.385182,39.966263;116.385182,39.966263;116.385204,39.965838;116.385204,39.965838;116.385252,39.965043;116.385252,39.965043;116.385269,39.964809;116.385269,39.964809;116.385299,39.96401;116.385299,39.96401;116.385299,39.963945;116.385299,39.963945;116.385312,39.963828;116.385312,39.963828;116.38533,39.963442;116.38533,39.963442;116.385352,39.962969', '116.385352,39.962964;116.384141,39.962925;116.384141,39.962925;116.383906,39.962921;116.383906,39.962921;116.383715,39.962917;116.383715,39.962917;116.382769,39.962886;116.382769,39.962886;116.382218,39.962865;116.382218,39.962865;116.382135,39.96286;116.382135,39.96286;116.381975,39.962856', '116.38197,39.962852;116.381979,39.962678;116.381979,39.962678;116.381979,39.961988', '116.381979,39.961984;116.381745,39.961988;116.381745,39.961988;116.381372,39.962001', '116.381367,39.962001;116.381328,39.961693;116.381237,39.961597;116.381237,39.961597;116.38112,39.96151;116.380959,39.96145;116.380747,39.961411;116.380191,39.96145;116.380161,39.961484;116.3802,39.96194;116.3802,39.96194;116.380221,39.962079']"
"116.365128,39.91539","116.36100800000001,39.91127",206,858,"['116.365126,39.915373;116.365326,39.915373;116.365326,39.915373;116.365712,39.915382', '116.365712,39.915382;116.365707,39.914931;116.365707,39.914931;116.36572,39.914349;116.36572,39.914349;116.365738,39.914149', '116.365738,39.914145;116.363641,39.914102;116.363641,39.914102;116.363459,39.914102', '116.363455,39.914097;116.36342,39.914002;116.36342,39.914002;116.36326,39.91378;116.363155,39.913398;116.363155,39.913398;116.363069,39.913016;116.363069,39.913016;116.363025,39.91273;116.363025,39.91273;116.363008,39.912457;116.363008,39.912457;116.362995,39.91217', '116.36299,39.912166;116.362865,39.912114', '116.36286,39.912109;116.362543,39.912109;116.362543,39.912109;116.362031,39.912109;116.362031,39.912109;116.361675,39.912109;116.361675,39.912109;116.361215,39.912114;116.361215,39.912114;116.361011,39.912122', '116.361007,39.912122;116.360981,39.911654;116.360981,39.911654;116.360959,39.911272']"
"116.329422,39.92775","116.322556,39.935989",364,1518,"['116.329418,39.927773;116.328819,39.927773;116.328819,39.927773;116.328507,39.927804', '116.328503,39.927804;116.328533,39.927999;116.328533,39.927999;116.328516,39.928147', '116.328511,39.928147;116.327496,39.928147;116.327496,39.928147;116.32671,39.928147;116.32671,39.928147;116.326302,39.928147;116.326302,39.928147;116.325877,39.928147', '116.325872,39.928142;116.325942,39.928207;116.325955,39.928672;116.325955,39.928672;116.325955,39.929184;116.325955,39.929184;116.325955,39.929449;116.325955,39.929449;116.325955,39.929705;116.325955,39.929705;116.325955,39.930126;116.325955,39.930126;116.325955,39.930178;116.325955,39.930178;116.325955,39.930365;116.325885,39.930443;116.325885,39.930443;116.325885,39.931007;116.325885,39.931007;116.325877,39.932352;116.325877,39.932352;116.325877,39.932426;116.325877,39.932426;116.325877,39.932517', '116.325872,39.932517;116.325703,39.932517;116.325703,39.932517;116.323976,39.932565;116.323976,39.932565;116.323906,39.932569;116.323906,39.932569;116.32362,39.932569;116.32362,39.932569;116.322413,39.932578', '116.322409,39.932578;116.322418,39.932778;116.322418,39.932778;116.322431,39.933121;116.322431,39.933121;116.322452,39.933264;116.32247,39.933611;116.32247,39.933611;116.322465,39.933911;116.322465,39.933911;116.32247,39.934327;116.32247,39.934327;116.32247,39.934497;116.322444,39.934627;116.322405,39.934692;116.322405,39.934692;116.322274,39.934913;116.322274,39.934913;116.322266,39.935009;116.32227,39.935603;116.32227,39.935603;116.322279,39.935699;116.322279,39.935699;116.322253,39.935803;116.322253,39.935985', '116.322248,39.935985;116.322552,39.935977']"
"116.33628799999998,39.889297","116.334915,39.893417",399,1662,"['116.336042,39.889319;116.336024,39.889635;116.336024,39.889635;116.336033,39.889744', '116.336033,39.889744;116.336493,39.889753;116.336493,39.889753;116.337005,39.889753;116.337109,39.889826;116.337109,39.889826;116.337791,39.889826;116.337791,39.889826;116.338767,39.889805;116.338767,39.889805;116.338919,39.889714;116.338919,39.889714;116.339284,39.889701;116.339284,39.889701;116.339423,39.889701;116.339423,39.889701;116.339857,39.889692;116.339857,39.889692;116.3402,39.889674;116.3402,39.889674;116.340712,39.889653;116.340712,39.889653;116.340864,39.889523;116.340942,39.889475;116.341124,39.889431;116.341124,39.889431;116.342604,39.889431;116.342604,39.889431;116.342604,39.889349', '116.342604,39.889345;116.342687,39.889345', '116.342687,39.889345;116.342687,39.889401;116.342687,39.889401;116.342687,39.889436;116.342687,39.889436;116.342695,39.889497;116.342695,39.889497;116.342708,39.890004;116.342708,39.890004;116.342708,39.890104', '116.342708,39.890104;116.342726,39.89079;116.342726,39.89079;116.342726,39.89089;116.342726,39.89089;116.342765,39.891523;116.34276,39.891701;116.342739,39.891866;116.342691,39.892044;116.342609,39.892244', '116.342604,39.892244;116.3425,39.892257;116.3425,39.892257;116.342088,39.89227;116.342088,39.89227;116.341793,39.89227;116.341793,39.89227;116.341523,39.89227;116.341523,39.89227;116.340946,39.89227;116.340946,39.89227;116.340495,39.892266;116.340495,39.892266;116.340386,39.892292;116.340152,39.892292;116.339931,39.892322;116.339722,39.892374;116.339449,39.892483', '116.339444,39.892483;116.338854,39.892704;116.33829,39.892886;116.33829,39.892886;116.338021,39.892951;116.337617,39.893016;116.337326,39.893034;116.337326,39.893034;116.337292,39.893034;116.337292,39.893034;116.336328,39.893047;116.336328,39.893047;116.33549,39.893082;116.334948,39.893082', '116.334944,39.893077;116.334952,39.893416']"
"116.334915,39.893417","116.33903500000001,39.89067100000001",152,633,"['116.334952,39.893416;116.334948,39.893082;116.334948,39.893082;116.334887,39.892999', '116.334883,39.892995;116.335304,39.893016;116.336324,39.892982;116.337292,39.892982;116.337292,39.892982;116.337322,39.892982;116.337322,39.892982;116.337973,39.892882;116.338234,39.892826;116.338234,39.892826;116.33855,39.89273;116.339384,39.892426', '116.339384,39.892422;116.339349,39.892148;116.33934,39.891875;116.33934,39.891875;116.33934,39.891714;116.33934,39.891714;116.33934,39.891502;116.33934,39.891502;116.339353,39.890677']"
"116.29508999999999,39.889297","116.29371599999999,39.90715",570,2373,"['116.295217,39.889293;116.295226,39.889523', '116.295226,39.889523;116.295061,39.889523', '116.295056,39.889523;116.295056,39.889601;116.295056,39.889601;116.295078,39.891146;116.295078,39.891146;116.295156,39.89138;116.295156,39.891606;116.295156,39.891606;116.295152,39.893307;116.295152,39.893307;116.295152,39.894983;116.295152,39.894983;116.295139,39.895968;116.295139,39.895968;116.295139,39.896215;116.295139,39.896215;116.29513,39.896519;116.29513,39.896519;116.295122,39.896819;116.295122,39.896819;116.295061,39.896823', '116.295056,39.896823;116.295065,39.897205;116.295065,39.897205;116.295078,39.89796;116.295078,39.89796;116.295078,39.898194;116.295078,39.898194;116.295078,39.898325;116.295078,39.898325;116.295078,39.898533;116.295078,39.898533;116.295078,39.898602;116.295078,39.898602;116.295095,39.900139;116.295095,39.900139;116.295095,39.90026;116.295095,39.90026;116.295091,39.900786;116.295091,39.900786;116.295091,39.901046;116.295091,39.901046;116.295082,39.901549;116.295082,39.901549;116.295082,39.902318;116.295082,39.902318;116.295082,39.902448;116.295082,39.902448;116.295082,39.902561;116.295082,39.902561;116.295095,39.90385;116.295095,39.90385;116.295082,39.905829;116.295082,39.905829;116.295087,39.907266;116.295087,39.907266;116.295082,39.907335;116.295082,39.907335;116.295082,39.907413;116.295082,39.907413;116.295087,39.907539;116.295087,39.907539;116.295087,39.907652;116.295087,39.907652;116.295087,39.907743', '116.295087,39.907743;116.294891,39.907743;116.294891,39.907743;116.294306,39.907743;116.294306,39.907743;116.294206,39.907743;116.294206,39.907743;116.293885,39.907743;116.293885,39.907743;116.29326,39.907743;116.29326,39.907743;116.292826,39.907743', '116.292821,39.907743;116.292817,39.907535;116.292817,39.907535;116.292817,39.907413;116.292817,39.907413;116.292812,39.907261', '116.292808,39.907257;116.293711,39.907261']"
"116.29371599999999,39.90715","116.285477,39.908524",196,816,"['116.293711,39.907261;116.292812,39.907261', '116.292808,39.907257;116.292812,39.907409;116.292812,39.907409;116.292812,39.90753;116.292812,39.90753;116.292821,39.907743', '116.292821,39.907743;116.291667,39.907743;116.291667,39.907743;116.291003,39.907743;116.291003,39.907743;116.289926,39.907734;116.289926,39.907734;116.289514,39.907734;116.289514,39.907734;116.28908,39.907734;116.28908,39.907734;116.288021,39.907734;116.288021,39.907734;116.287044,39.907726;116.287044,39.907726;116.286957,39.907726;116.286957,39.907726;116.286493,39.907721;116.286493,39.907721;116.286133,39.907717;116.286133,39.907717;116.285668,39.907708', '116.285664,39.907704;116.285638,39.908177;116.285638,39.908177;116.285642,39.908424']"
"116.328049,39.889297","116.329422,39.883804",240,1001,"['116.328047,39.889293;116.327791,39.889297', '116.327786,39.889297;116.327804,39.888945', '116.327804,39.888941;116.326714,39.888928;116.326714,39.888928;116.326458,39.888928;116.326458,39.888928;116.326363,39.888928', '116.326359,39.888924;116.326376,39.888641;116.326376,39.888641;116.326385,39.88832;116.326385,39.88832;116.326398,39.888125;116.326437,39.888047;116.326437,39.888047;116.326445,39.887726;116.326445,39.887726;116.326454,39.887439;116.326454,39.887439;116.326458,39.887287;116.326458,39.887287;116.326467,39.887214;116.326467,39.887214;116.326467,39.88701;116.326467,39.88701;116.326467,39.886871;116.326467,39.886871;116.326484,39.886424;116.326484,39.886424;116.326506,39.885803;116.326506,39.885803;116.326506,39.885495;116.326506,39.885495;116.326506,39.885095;116.326506,39.885095;116.326519,39.884505;116.326519,39.884505;116.326519,39.884423', '116.326519,39.884418;116.327001,39.884431;116.327001,39.884431;116.327335,39.884431;116.327335,39.884431;116.327461,39.884436;116.327461,39.884436;116.327878,39.884449;116.327878,39.884449;116.32829,39.884457;116.32829,39.884457;116.328472,39.884457;116.328472,39.884457;116.329136,39.884462;116.329136,39.884462;116.329488,39.884466', '116.329488,39.884466;116.329488,39.884219;116.329488,39.884219;116.329505,39.88401;116.329505,39.88401;116.32951,39.883806']"
"116.33903500000001,39.889297","116.334915,39.885178",204,850,"['116.338932,39.889232;116.338924,39.88918;116.338993,39.889076;116.339002,39.888889', '116.339002,39.888885;116.338902,39.888885;116.338902,39.888885;116.338754,39.888885', '116.33875,39.888885;116.338746,39.888676;116.338746,39.888676;116.338724,39.888138', '116.33872,39.888134;116.338542,39.888134;116.338542,39.888134;116.338199,39.888134;116.338199,39.888134;116.337726,39.888142;116.337726,39.888142;116.337496,39.888151;116.337496,39.888151;116.337292,39.88816;116.337292,39.88816;116.337031,39.88816;116.337031,39.88816;116.336628,39.88816;116.336628,39.88816;116.336267,39.88816', '116.336263,39.88816;116.336285,39.887639;116.336285,39.887639;116.336302,39.887096;116.336302,39.887096;116.336315,39.885842;116.336315,39.885842;116.336341,39.885217;116.336341,39.885217;116.336363,39.884705', '116.336363,39.884701;116.335751,39.884701;116.335751,39.884701;116.334948,39.884692']"
"116.334915,39.885178","116.34178200000001,39.881058",256,1065,"['116.334258,39.885026;116.334245,39.88467;116.334245,39.88467;116.334249,39.884601', '116.334249,39.884596;116.334944,39.884622;116.334944,39.884622;116.335747,39.884635;116.335747,39.884635;116.336372,39.884644;116.336372,39.884644;116.337018,39.884657;116.337179,39.884701;116.337179,39.884701;116.337773,39.884714;116.337773,39.884714;116.338659,39.884757;116.338659,39.884757;116.339635,39.884779;116.339635,39.884779;116.339696,39.884779;116.339696,39.884779;116.340161,39.884783;116.340161,39.884783;116.340521,39.88477;116.340521,39.88477;116.34066,39.884766;116.34066,39.884766;116.341445,39.884774', '116.341445,39.884774;116.341476,39.884306;116.341476,39.884306;116.341471,39.884171;116.341471,39.884171;116.34148,39.883885;116.341606,39.883685', '116.341606,39.883681;116.341619,39.88332;116.341619,39.88332;116.341636,39.88303;116.341636,39.88303;116.341641,39.882921;116.341641,39.882921;116.341641,39.882817;116.341641,39.882817;116.341641,39.882517;116.341641,39.882517;116.341658,39.882279;116.341658,39.882279;116.341658,39.882118;116.34168,39.881901;116.341749,39.881584;116.341749,39.881584;116.341801,39.881337;116.341801,39.881337;116.34181,39.881311;116.34181,39.881311;116.34184,39.881098']"
"116.307449,39.912643","116.304703,39.923629999999996",649,2706,"['116.307448,39.912513;116.308186,39.912513;116.308247,39.912526;116.308264,39.912591;116.308264,39.912591;116.308264,39.912739;116.308264,39.912739;116.308251,39.912852', '116.308247,39.912852;116.308069,39.912891;116.308069,39.912891;116.307665,39.912943;116.307665,39.912943;116.307313,39.912986;116.306879,39.913012;116.306879,39.913012;116.306597,39.913016;116.306597,39.913016;116.306406,39.913016;116.306406,39.913016;116.305885,39.913016;116.305885,39.913016;116.305499,39.913012;116.305499,39.913012;116.305039,39.913012;116.305039,39.913012;116.304566,39.913012;116.304566,39.913012;116.304184,39.913016;116.304184,39.913016;116.304123,39.913016;116.304123,39.913016;116.303711,39.913016;116.303711,39.913016;116.303568,39.913016;116.303568,39.913016;116.303277,39.913012;116.303277,39.913012;116.302895,39.913012;116.302895,39.913012;116.302188,39.913003', '116.302183,39.912999;116.302192,39.913181;116.302192,39.913181;116.302179,39.91395;116.302179,39.91395;116.302179,39.914058;116.302179,39.914058;116.302179,39.914162;116.302179,39.914162;116.30217,39.914631;116.30217,39.914631;116.302148,39.914974;116.302096,39.915256;116.302066,39.915321;116.302066,39.915321;116.302044,39.915365;116.302044,39.915365;116.301905,39.915599;116.301723,39.915825;116.301723,39.915825;116.301675,39.915877;116.301675,39.915877;116.301476,39.916046;116.301354,39.916141;116.301354,39.916141;116.30105,39.916298;116.30105,39.916298;116.300972,39.916332;116.300972,39.916332;116.300556,39.916532;116.300556,39.916532;116.2998,39.916884;116.2998,39.916884;116.299744,39.916905;116.299744,39.916905;116.298424,39.917504;116.298424,39.917504;116.297617,39.917873;116.297617,39.917873;116.297465,39.917934;116.297465,39.917934;116.296623,39.91832;116.296623,39.91832;116.29638,39.918411;116.295907,39.918555', '116.295903,39.918555;116.296293,39.919219;116.296293,39.919219;116.296324,39.919266;116.296324,39.919266;116.296628,39.919605;116.297352,39.920699;116.297431,39.920859;116.297431,39.920859;116.297483,39.92099;116.297535,39.921306;116.297535,39.921306;116.297574,39.921814;116.297574,39.921814;116.297574,39.922057', '116.297574,39.922057;116.297661,39.922222;116.297943,39.9226;116.298016,39.922721;116.298069,39.922834;116.298095,39.922904;116.298116,39.923676;116.298147,39.923789', '116.298147,39.923789;116.29888,39.923776;116.29888,39.923776;116.299115,39.923772;116.299115,39.923772;116.299857,39.92375;116.299857,39.92375;116.300243,39.923737;116.300243,39.923737;116.300282,39.923737;116.300282,39.923737;116.300313,39.923737;116.300313,39.923737;116.300473,39.923737;116.300473,39.923737;116.300977,39.923737;116.300977,39.923737;116.301107,39.923737;116.301107,39.923737;116.301411,39.923737;116.301411,39.923737;116.301519,39.923741;116.301519,39.923741;116.302326,39.923737;116.302326,39.923737;116.302938,39.92375;116.302938,39.92375;116.304054,39.923767;116.304054,39.923767;116.304236,39.923772;116.304236,39.923772;116.304709,39.923789', '116.304709,39.923789;116.304722,39.923633']"
"116.307449,39.93187","116.29921000000002,39.93187",287,1195,"['116.307444,39.931849;116.307422,39.931853;116.307209,39.931823', '116.307205,39.931819;116.30714,39.931671;116.307101,39.931497;116.307101,39.931497;116.307092,39.931354;116.307109,39.931189;116.307109,39.931189;116.307118,39.930686;116.307118,39.930686;116.307127,39.930035;116.307127,39.930035;116.307135,39.929523', '116.307135,39.929518;116.306758,39.929436;116.306545,39.92934', '116.306541,39.929336;116.306519,39.929336;116.306519,39.929336;116.306115,39.929336;116.306115,39.929336;116.305621,39.929336;116.305621,39.929336;116.305339,39.929336;116.305339,39.929336;116.304635,39.929323;116.304635,39.929323;116.304514,39.929319;116.304514,39.929319;116.304249,39.92931', '116.304245,39.929306;116.304245,39.929488;116.304245,39.929488;116.304245,39.929744;116.304245,39.929744;116.30421,39.931324;116.30421,39.931324;116.30421,39.931576', '116.304206,39.931576;116.303429,39.931576;116.303429,39.931576;116.303164,39.931576;116.303164,39.931576;116.302799,39.931576;116.302799,39.931576;116.302509,39.931576;116.302509,39.931576;116.302135,39.931589;116.302135,39.931589;116.301697,39.931602', '116.301693,39.931602;116.301693,39.931497', '116.301693,39.931493;116.301554,39.93148;116.301554,39.93148;116.301411,39.931458;116.301411,39.931458;116.30122,39.931432;116.30122,39.931432;116.300816,39.931367;116.300816,39.931367;116.300234,39.93128', '116.30023,39.931276;116.300226,39.931328;116.300226,39.931328;116.300213,39.93138;116.300126,39.931385', '116.300122,39.931385;116.300095,39.931641;116.300095,39.931641;116.300095,39.931753', '116.300091,39.931753;116.299922,39.931753']"
227472,29
"116.39396699999999,39.857712","116.39533999999999,39.853592",442,1840,"['116.394132,39.857734;116.39424,39.857734;116.39424,39.857734;116.394245,39.857513;116.394245,39.857513;116.394245,39.857231', '116.394245,39.857227;116.393984,39.857231;116.393984,39.857231;116.393785,39.857231;116.393785,39.857231;116.392869,39.857235;116.392869,39.857235;116.392292,39.857235;116.392292,39.857235;116.391732,39.857235;116.391732,39.857235;116.39161,39.857235;116.39161,39.857235;116.391228,39.857244;116.391228,39.857244;116.390833,39.857244;116.390833,39.857244;116.390399,39.857244;116.390399,39.857244;116.389462,39.857261;116.389462,39.857261;116.388359,39.857283;116.388359,39.857283;116.387161,39.857283;116.387161,39.857283;116.386988,39.857279', '116.386984,39.857274;116.386975,39.856892', '116.38697,39.856888;116.387157,39.856892;116.387157,39.856892;116.387266,39.856892;116.387266,39.856892;116.388516,39.856892;116.388516,39.856892;116.38967,39.856892;116.38967,39.856892;116.390386,39.856892;116.390386,39.856892;116.390838,39.856892;116.390838,39.856892;116.391233,39.856892;116.391233,39.856892;116.391615,39.856892;116.391615,39.856892;116.392279,39.856892;116.392279,39.856892;116.392895,39.856884;116.392895,39.856884;116.393889,39.856858;116.393889,39.856858;116.39401,39.856858;116.39401,39.856858;116.394193,39.856858', '116.394193,39.856853;116.394193,39.85678;116.394193,39.85678;116.39421,39.856523;116.39421,39.856523;116.39421,39.856168;116.39421,39.856168;116.39421,39.856076;116.39421,39.856076;116.39421,39.855959;116.39421,39.855959;116.394175,39.8549;116.394175,39.8549;116.394158,39.854601;116.394158,39.854601;116.394154,39.854184;116.394154,39.854184;116.394154,39.853989;116.394154,39.853989;116.394154,39.853867;116.394154,39.853867;116.394154,39.853789', '116.394154,39.853785;116.394271,39.853785;116.394271,39.853785;116.394536,39.853785;116.394536,39.853785;116.39559,39.85378', '116.39559,39.853776;116.395599,39.853676;116.395599,39.853676;116.395603,39.853516', '116.395603,39.853516;116.395343,39.853516']"
"116.39808700000002,39.863205","116.39121999999999,39.860458",256,1066,"['116.398086,39.863116;116.397813,39.863116;116.397721,39.86309', '116.397717,39.863086;116.397747,39.863533;116.397747,39.863533;116.397773,39.863819;116.397773,39.863819;116.397769,39.864063', '116.397765,39.864063;116.397617,39.864049;116.397617,39.864049;116.396806,39.864058;116.396806,39.864058;116.396128,39.864049;116.396128,39.864049;116.395807,39.864049;116.395807,39.864049;116.395547,39.864049;116.395547,39.864049;116.39503,39.864015;116.39503,39.864015;116.394518,39.863915;116.394236,39.86388;116.394236,39.86388;116.393641,39.863828;116.393641,39.863828;116.393511,39.863819;116.393511,39.863819;116.39293,39.863798;116.39293,39.863798;116.392231,39.863776', '116.392227,39.863772;116.392231,39.863694;116.392231,39.863694;116.39224,39.863325;116.39224,39.863325;116.392248,39.862912;116.392248,39.862912;116.392244,39.862622;116.392244,39.862622;116.392244,39.862548;116.392244,39.862548;116.392244,39.862227;116.392244,39.862227;116.392257,39.861584;116.392257,39.861584;116.392257,39.861454;116.392257,39.861454;116.392244,39.860807', '116.39224,39.860803;116.391819,39.860803;116.391819,39.860803;116.391398,39.860803;116.391398,39.860803;116.391163,39.860803', '116.391159,39.860799;116.391159,39.860764;116.391159,39.860764;116.391159,39.86046']"
"116.39259299999999,39.860458","116.3871,39.863205",187,781,"['116.392691,39.860456;116.392691,39.86066;116.392691,39.86066;116.392691,39.86076;116.392691,39.86076;116.392691,39.860803', '116.392691,39.860803;116.392244,39.860803;116.392244,39.860803;116.391819,39.860803;116.391819,39.860803;116.391398,39.860803;116.391398,39.860803;116.391163,39.860803;116.391163,39.860803;116.390781,39.860803;116.390781,39.860803;116.390382,39.860803;116.390382,39.860803;116.390056,39.860803;116.390056,39.860803;116.389666,39.860803;116.389666,39.860803;116.389201,39.860803;116.389201,39.860803;116.38885,39.860803;116.38885,39.860803;116.388307,39.860803;116.388307,39.860803;116.387743,39.860803;116.387743,39.860803;116.386997,39.860803', '116.386992,39.860803;116.386992,39.86102;116.386992,39.86102;116.387001,39.861207;116.387001,39.861207;116.387001,39.861523;116.387001,39.861523;116.387005,39.861953;116.387005,39.861953;116.387014,39.862413;116.387014,39.862413;116.387036,39.863003;116.387036,39.863003;116.387049,39.863203']"
"116.3871,39.861832","116.389847,39.853592",285,1188,"['116.387005,39.861832;116.387005,39.861528;116.387005,39.861528;116.387005,39.861211;116.387005,39.861211;116.386997,39.861024;116.386997,39.861024;116.386997,39.860807', '116.386992,39.860803;116.386905,39.860803;116.386905,39.860803;116.386806,39.860803;116.386806,39.860803;116.386697,39.860803', '116.386693,39.860799;116.386693,39.860213;116.386693,39.860213;116.386693,39.859839;116.386693,39.859839;116.386684,39.859019;116.386784,39.858837', '116.386784,39.858832;116.386753,39.858056;116.386753,39.858056;116.386753,39.857279;116.386753,39.857279;116.386762,39.856888', '116.386762,39.856884;116.386871,39.856884;116.386871,39.856884;116.38697,39.856888;116.38697,39.856888;116.387157,39.856892;116.387157,39.856892;116.387266,39.856892;116.387266,39.856892;116.388516,39.856892', '116.388516,39.856892;116.389358,39.855438;116.389614,39.854939;116.38967,39.854783;116.389692,39.854627;116.389687,39.853815', '116.389679,39.853811;116.389835,39.854175', '116.389835,39.854175;116.389835,39.853594']"
