orderid,userid,bikeid,biketype,starttime,endtime,start_x,start_y,end_x,end_y
2553693,960302,272607,2,2017-05-10 00:31:17,2017-05-10 00:36:29,116.469498,39.842606,116.464005,39.837112
1610194,341005,183498,2,2017-05-10 00:31:19,2017-05-10 00:37:05,116.319809,39.848099,116.312943,39.839859
4443699,820908,448318,1,2017-05-10 00:31:21,2017-05-10 00:38:31,116.300583,39.945602,116.29097,39.942856
4046287,287016,413874,1,2017-05-10 00:31:36,2017-05-10 00:38:37,116.325302,39.944229,116.322556,39.938736
4004904,637142,409826,1,2017-05-10 00:31:45,2017-05-10 00:36:18,116.256638,39.89067100000001,116.253891,39.885178
2207463,204216,240162,2,2017-05-10 00:31:47,2017-05-10 00:37:06,116.531296,39.94148300000001,116.538162,39.934616
4574748,241497,458665,1,2017-05-10 00:31:59,2017-05-10 00:36:59,116.329422,39.893417,116.325302,39.898911
2693031,833733,285524,2,2017-05-10 00:32:04,2017-05-10 00:39:26,116.37748700000002,39.868698,116.385727,39.864578
4462184,790731,449814,1,2017-05-10 00:32:04,2017-05-10 00:35:59,116.348648,39.949722,116.343155,39.946976
369303,393037,51206,1,2017-05-10 00:32:08,2017-05-10 00:33:46,116.564255,39.93187,116.562881,39.92775
1878696,539138,209174,2,2017-05-10 00:32:15,2017-05-10 00:35:23,116.37886,39.940109,116.37886,39.934616
4520596,203244,454477,1,2017-05-10 00:32:21,2017-05-10 00:39:31,116.404953,39.990921,116.400833,39.986801
3800450,596896,390112,1,2017-05-10 00:32:27,2017-05-10 00:45:21,116.347275,39.876938,116.374741,39.875565
2851661,836729,300023,2,2017-05-10 00:32:28,2017-05-10 00:34:16,116.572495,39.79866,116.569748,39.795914
4313265,485823,437967,1,2017-05-10 00:32:28,2017-05-10 00:37:25,116.440659,39.933243,116.439285,39.938736
1143430,222935,139875,2,2017-05-10 00:32:50,2017-05-10 00:40:19,116.538162,39.769821,116.551895,39.764328000000006
5000810,18831,492926,1,2017-05-10 00:32:56,2017-05-10 00:35:45,116.43516499999998,39.893417,116.433792,39.889297
4609808,665796,461455,1,2017-05-10 00:33:12,2017-05-10 00:37:36,116.341782,39.797287,116.337662,39.801407
707824,443716,94619,1,2017-05-10 00:33:23,2017-05-10 00:35:25,116.557388,39.91539,116.554642,39.912643
4110347,726698,419908,1,2017-05-10 00:33:58,2017-05-10 00:38:27,116.37886,39.841232,116.373367,39.837112
2375228,460608,256022,2,2017-05-10 00:34:02,2017-05-10 00:35:38,116.345901,39.975815,116.344528,39.973068
2930964,159204,307276,1,2017-05-10 00:34:06,2017-05-10 00:37:28,116.447525,39.934616,116.455765,39.933243
2825750,619934,297682,2,2017-05-10 00:34:08,2017-05-10 00:43:33,116.252518,40.12001,116.258011,40.115891
1358998,1021790,159640,2,2017-05-10 00:34:12,2017-05-10 00:36:43,116.28273,39.900284,116.281357,39.896164
609221,87857,82387,1,2017-05-10 00:34:13,2017-05-10 00:39:03,116.469498,39.900284,116.477737,39.896164
387353,878085,53622,1,2017-05-10 00:34:21,2017-05-10 00:54:59,116.296463,39.831619,116.339035,39.828873
3681856,277641,378687,1,2017-05-10 00:34:22,2017-05-10 00:35:24,116.29097,39.849472,116.288223,39.848099
3699885,672762,380413,1,2017-05-10 00:34:25,2017-05-10 00:38:54,116.37886,39.841232,116.373367,39.837112
1776697,610778,199497,2,2017-05-10 00:34:27,2017-05-10 00:39:21,116.337662,39.822006,116.343155,39.817886
2685891,245941,284879,2,2017-05-10 00:34:38,2017-05-10 00:39:53,116.476364,39.92775,116.468124,39.933243
2758694,313814,291459,2,2017-05-10 00:34:54,2017-05-10 00:36:55,116.411819,39.848099,116.4077,39.849472
2543270,752,271618,2,2017-05-10 00:34:57,2017-05-10 00:37:26,116.418686,39.865952,116.413193,39.868698
2851662,836729,300023,2,2017-05-10 00:35:17,2017-05-10 00:39:04,116.569748,39.795914,116.564255,39.79866
642645,42302,86744,1,2017-05-10 00:35:18,2017-05-10 00:42:58,116.442032,39.973068,116.447525,39.967575
3514934,715557,362596,1,2017-05-10 00:35:33,2017-05-10 00:42:29,116.414566,39.839859,116.410446,39.849472
453358,758104,61818,1,2017-05-10 00:35:36,2017-05-10 00:38:32,116.352768,39.920883,116.348648,39.92363
703622,821301,94136,1,2017-05-10 00:35:37,2017-05-10 00:39:21,116.417313,39.933243,116.413193,39.92775
1711,532410,265,1,2017-05-10 00:35:38,2017-05-10 00:37:36,116.414566,39.856339,116.411819,39.859085
313040,724154,43434,1,2017-05-10 00:35:41,2017-05-10 00:38:11,116.345901,39.957962,116.340408,39.959335
1422772,598088,165689,2,2017-05-10 00:35:41,2017-05-10 00:36:42,116.271744,40.143356,116.27037,40.141983
2345768,263726,253240,2,2017-05-10 00:35:42,2017-05-10 00:43:36,116.343155,39.977188,116.337662,39.992294
2462249,227160,264123,2,2017-05-10 00:35:57,2017-05-10 00:40:10,116.393967,39.817886,116.392593,39.809647
2533550,775355,270733,2,2017-05-10 00:36:05,2017-05-10 00:42:19,116.164627,39.91951,116.156387,39.92775
3378489,499960,349524,1,2017-05-10 00:36:17,2017-05-10 00:46:08,116.646652,39.889297,116.642532,39.898911
2844244,72659,299343,2,2017-05-10 00:36:30,2017-05-10 00:41:14,116.550522,39.949722,116.55876200000002,39.945602
2912284,1036374,305541,1,2017-05-10 00:36:36,2017-05-10 00:40:58,116.453018,39.956589,116.448898,39.952469
2291791,527841,248128,2,2017-05-10 00:36:40,2017-05-10 00:43:35,116.431046,39.995041,116.420059,39.988174
3983931,788434,407652,1,2017-05-10 00:36:42,2017-05-10 00:41:08,116.455765,39.81102,116.451645,39.804153
1743177,209876,196285,2,2017-05-10 00:36:47,2017-05-10 00:40:45,116.464005,39.984055,116.45851100000002,39.988174
3632492,944532,373944,1,2017-05-10 00:36:50,2017-05-10 00:42:08,116.284103,39.908524,116.27449,39.912643
3440464,263846,355394,1,2017-05-10 00:36:50,2017-05-10 00:42:18,116.464005,39.984055,116.457138,39.988174
2395826,303778,257944,2,2017-05-10 00:37:13,2017-05-10 00:40:16,116.301956,39.889297,116.297836,39.886551
3338970,414173,345719,1,2017-05-10 00:37:22,2017-05-10 00:40:22,116.29921000000002,39.868698,116.297836,39.865952
3532673,894409,364315,1,2017-05-10 00:37:23,2017-05-10 00:41:31,116.576614,39.734116,116.571121,39.729996
438780,696723,60125,1,2017-05-10 00:37:29,2017-05-10 00:41:56,116.50383,39.978561,116.505203,39.973068
2872664,457635,301914,2,2017-05-10 00:37:36,2017-05-10 00:40:24,116.366501,39.883804,116.361008,39.885178
3877561,577845,397609,1,2017-05-10 00:37:38,2017-05-10 00:40:26,116.366501,39.883804,116.361008,39.885178
3267892,497497,339101,1,2017-05-10 00:37:38,2017-05-10 00:54:53,116.455765,39.92363,116.494217,39.918137
4358898,378530,441690,1,2017-05-10 00:37:59,2017-05-10 00:43:28,116.420059,39.897537,116.422806,39.889297
5072070,240192,499065,1,2017-05-10 00:38:12,2017-05-10 00:41:16,116.370621,39.971695,116.367874,39.977188
4289791,46032,436148,1,2017-05-10 00:38:18,2017-05-10 00:41:51,116.514816,39.860458,116.518936,39.854965
819101,104879,107990,1,2017-05-10 00:38:20,2017-05-10 00:40:45,116.411819,39.997787,116.415939,39.996414
2866140,442743,301337,2,2017-05-10 00:38:29,2017-05-10 00:51:02,116.311569,39.944229,116.303329,39.956589
1344045,662060,158261,2,2017-05-10 00:38:30,2017-05-10 00:43:42,116.443405,39.864578,116.43516499999998,39.861832
1319255,495714,155980,2,2017-05-10 00:38:32,2017-05-10 00:46:36,116.501083,39.904404,116.517563,39.900284
525831,345963,71435,1,2017-05-10 00:38:38,2017-05-10 01:10:29,116.332169,39.773941,116.323929,39.824753
1126725,276565,138325,2,2017-05-10 00:38:41,2017-05-10 00:47:56,116.63978600000002,39.922256,116.634293,39.938736
3109805,128730,324023,1,2017-05-10 00:39:03,2017-05-10 00:47:09,116.371994,40.007401,116.363754,40.01564000000001
4817157,270986,478837,1,2017-05-10 00:39:05,2017-05-10 00:43:31,116.4077,39.966202,116.409073,39.957962
2656948,285895,282250,2,2017-05-10 00:39:14,2017-05-10 00:42:51,116.264877,39.860458,116.263504,39.856339
2138228,432610,233522,2,2017-05-10 00:39:23,2017-05-10 00:42:46,116.494217,39.79866,116.492844,39.791794
89303,496010,13838,1,2017-05-10 00:39:25,2017-05-10 00:43:12,116.455765,39.898911,116.447525,39.900284
2929608,87589,307152,1,2017-05-10 00:39:27,2017-05-10 00:44:22,116.564255,39.94148300000001,116.572495,39.937363
1018290,383191,128345,2,2017-05-10 00:39:31,2017-05-10 00:52:17,116.317062,39.951096,116.308823,39.968948
3904794,924081,400264,1,2017-05-10 00:39:33,2017-05-10 00:43:57,116.454391,39.870071,116.461258,39.868698
3868589,142121,396727,1,2017-05-10 00:39:35,2017-05-10 00:43:05,116.447525,39.926376,116.440659,39.929123
5015816,432299,494012,1,2017-05-10 00:39:35,2017-05-10 00:48:12,116.476364,39.828873,116.466751,39.843979
1767791,911187,198634,2,2017-05-10 00:39:41,2017-05-10 00:43:55,116.502457,39.824753,116.49971,39.828873
2034526,261389,223740,2,2017-05-10 00:39:52,2017-05-10 00:42:40,116.339035,39.91539,116.334915,39.918137
4484801,550692,451518,1,2017-05-10 00:39:54,2017-05-10 00:50:25,116.139908,39.734116,116.133041,39.749222
1241701,836913,148882,2,2017-05-10 00:40:06,2017-05-10 00:42:18,116.371994,39.938736,116.370621,39.935989
1741809,255251,196164,2,2017-05-10 00:40:07,2017-05-10 00:51:43,116.279984,39.957962,116.27449,39.951096
4914003,983196,486405,1,2017-05-10 00:40:07,2017-05-10 00:46:16,116.461258,39.933243,116.474991,39.93049600000001
4723970,983733,470865,1,2017-05-10 00:40:23,2017-05-10 00:45:27,116.43516499999998,39.861832,116.440659,39.857712
4711339,66738,469798,1,2017-05-10 00:40:35,2017-05-10 00:46:14,116.643906,39.878311,116.654892,39.875565
3192262,612578,331903,1,2017-05-10 00:40:47,2017-05-10 00:56:53,116.628799,39.673691,116.623306,39.70665
257574,358656,36697,1,2017-05-10 00:40:53,2017-05-10 00:46:17,116.556015,39.962082,116.554642,39.973068
23504,1055011,3794,1,2017-05-10 00:41:12,2017-05-10 00:48:08,116.606827,39.92775,116.610947,39.91951
4840959,680151,480621,1,2017-05-10 00:41:22,2017-05-10 00:46:02,116.340408,39.986801,116.343155,39.977188
1414426,946690,164874,2,2017-05-10 00:41:27,2017-05-10 00:49:49,116.656265,39.909897,116.650772,39.918137
1378130,621861,161393,2,2017-05-10 00:41:34,2017-05-10 00:44:52,116.433792,39.867325,116.429672,39.863205
37528,844230,6099,1,2017-05-10 00:41:41,2017-05-10 00:43:11,116.436539,40.078812,116.436539,40.076065
186023,679845,26309,1,2017-05-10 00:41:43,2017-05-10 00:44:31,116.325302,39.828873,116.330795,39.824753
2748274,544718,290509,2,2017-05-10 00:41:44,2017-05-10 00:45:00,116.38298,39.904404,116.37886,39.901657
118899,596626,16930,2,2017-05-10 00:42:01,2017-05-10 00:50:25,116.454391,39.868698,116.461258,39.859085
305451,15660,42576,1,2017-05-10 00:42:01,2017-05-10 00:44:08,116.431046,39.904404,116.426926,39.905777
1197527,819179,144857,2,2017-05-10 00:42:06,2017-05-10 00:48:04,116.502457,39.898911,116.517563,39.896164
2152441,454060,234885,2,2017-05-10 00:42:06,2017-05-10 00:45:41,116.485977,39.91539,116.479111,39.916763
114031,345916,16483,2,2017-05-10 00:42:12,2017-05-10 00:46:38,116.477737,39.90715,116.481857,39.900284
3603621,611729,371156,1,2017-05-10 00:42:15,2017-05-10 00:49:34,116.124802,40.067825,116.117935,40.078812
1823284,74705,203969,2,2017-05-10 00:42:18,2017-05-10 00:45:53,116.532669,39.850845,116.528549,39.846725
3286598,726741,340848,1,2017-05-10 00:42:28,2017-05-10 00:48:58,116.392593,39.861832,116.389847,39.854965
2410864,942555,259362,2,2017-05-10 00:42:30,2017-05-10 00:50:01,116.27449,40.110397,116.288223,40.103531
1179380,595937,143191,2,2017-05-10 00:42:31,2017-05-10 00:47:34,116.418686,39.843979,116.411819,39.838486
272195,1463,38360,1,2017-05-10 00:42:35,2017-05-10 00:48:31,116.477737,39.90715,116.484604,39.898911
4973037,822540,490875,1,2017-05-10 00:42:37,2017-05-10 00:47:06,116.318436,39.887924,116.314316,39.885178
3286017,196378,340794,1,2017-05-10 00:42:46,2017-05-10 00:47:09,116.429672,39.949722,116.425552,39.942856
154636,1005330,21150,1,2017-05-10 00:42:46,2017-05-10 00:49:43,116.466751,39.979935,116.464005,39.989548
3207036,635977,333293,1,2017-05-10 00:42:47,2017-05-10 00:49:24,116.212692,39.898911,116.215439,39.892044
2466735,828589,264549,2,2017-05-10 00:42:53,2017-05-10 00:45:56,116.293716,39.878311,116.285477,39.875565
404429,286823,55600,1,2017-05-10 00:43:05,2017-05-10 00:45:30,116.49147,39.875565,116.49559,39.874191
2085098,392202,228489,2,2017-05-10 00:43:10,2017-05-10 00:49:06,116.459885,39.948349,116.470871,39.945602
4538305,994202,455890,1,2017-05-10 00:43:13,2017-05-10 00:48:27,116.457138,39.922256,116.466751,39.91951
781226,37961,103324,1,2017-05-10 00:43:35,2017-05-10 00:45:06,116.297836,39.750595,116.296463,39.753342
239862,653654,34675,1,2017-05-10 00:43:44,2017-05-10 00:48:58,116.457138,39.922256,116.466751,39.91951
2598873,931138,276831,2,2017-05-10 00:43:53,2017-05-10 00:49:08,116.369247,39.883804,116.362381,39.889297
4445490,929419,448449,1,2017-05-10 00:43:55,2017-05-10 00:48:43,116.264877,39.889297,116.260757,39.897537
178044,45165,25040,1,2017-05-10 00:43:56,2017-05-10 00:49:43,116.205826,39.916763,116.19758600000002,39.909897
605980,285225,81980,1,2017-05-10 00:43:57,2017-05-10 00:47:01,116.312943,40.065079,116.308823,40.062332
3793446,957197,389429,1,2017-05-10 00:44:03,2017-05-10 00:48:20,116.37886,39.938736,116.376114,39.93049600000001
2899810,525899,304406,1,2017-05-10 00:44:17,2017-05-10 00:48:35,116.432419,39.934616,116.429672,39.94148300000001
1586867,503161,181243,2,2017-05-10 00:44:25,2017-05-10 00:46:21,116.300583,39.834366,116.29921000000002,39.831619
3301994,1014766,342336,1,2017-05-10 00:44:31,2017-05-10 00:46:58,116.348648,39.973068,116.350021,39.970322
2721430,149810,288101,2,2017-05-10 00:44:45,2017-05-10 00:52:42,116.505203,39.918137,116.49971,39.93187
4559375,173915,457546,1,2017-05-10 00:44:45,2017-05-10 00:51:08,116.332169,39.981308,116.328049,39.974442
4661706,1025866,465755,1,2017-05-10 00:44:52,2017-05-10 00:48:22,116.288223,39.962082,116.28273,39.962082
329448,52829,45708,1,2017-05-10 00:44:57,2017-05-10 00:47:30,116.259384,39.893417,116.253891,39.894791
2751029,463050,290769,2,2017-05-10 00:44:59,2017-05-10 00:47:50,116.413193,39.986801,116.410446,39.982681
1074454,763320,133558,2,2017-05-10 00:45:01,2017-05-10 00:55:09,116.311569,39.857712,116.308823,39.852219
5072167,112393,499072,1,2017-05-10 00:45:05,2017-05-10 00:50:04,116.462631,39.946976,116.45851100000002,39.952469
3469761,80251,358212,1,2017-05-10 00:45:07,2017-05-10 00:50:44,116.306076,39.979935,116.303329,39.990921
893648,679845,116654,2,2017-05-10 00:45:09,2017-05-10 00:48:43,116.328049,39.827499,116.333542,39.82338
4543586,870285,456301,1,2017-05-10 00:45:14,2017-05-10 00:47:04,116.1866,39.93049600000001,116.18248,39.93049600000001
4584195,955934,459385,1,2017-05-10 00:45:22,2017-05-10 00:49:10,116.344528,39.949722,116.340408,39.946976
4350536,587985,441031,1,2017-05-10 00:45:38,2017-05-10 00:51:16,116.317062,40.076065,116.314316,40.071945
427602,947586,58859,1,2017-05-10 00:45:40,2017-05-10 00:47:40,116.469498,39.91951,116.466751,39.918137
2116435,526854,231450,2,2017-05-10 00:45:51,2017-05-10 00:50:32,116.698837,39.870071,116.689224,39.872818
203171,227843,29174,1,2017-05-10 00:45:56,2017-05-10 00:49:08,116.334915,39.849472,116.330795,39.845352
36578,142384,5937,1,2017-05-10 00:46:05,2017-05-10 01:14:35,116.311569,39.963455,116.384354,39.962082
3389422,1054042,350539,1,2017-05-10 00:46:09,2017-05-10 00:49:59,116.457138,39.893417,116.450272,39.89067100000001
2553463,86830,272584,2,2017-05-10 00:46:16,2017-05-10 00:50:21,116.50795,39.91539,116.514816,39.91127
2805952,45658,295870,2,2017-05-10 00:46:22,2017-05-10 00:51:49,116.436539,39.845352,116.428299,39.849472
3653815,576222,375994,1,2017-05-10 00:46:27,2017-05-10 00:52:10,116.340408,39.967575,116.333542,39.975815
3957024,820115,405020,1,2017-05-10 00:46:29,2017-05-10 00:50:05,116.343155,39.946976,116.350021,39.945602
2732151,157596,289068,2,2017-05-10 00:46:30,2017-05-10 00:51:51,116.400833,39.951096,116.409073,39.945602
1508055,552040,173789,2,2017-05-10 00:46:32,2017-05-10 00:56:02,116.303329,39.897537,116.307449,39.893417
1064220,809951,132640,2,2017-05-10 00:46:34,2017-05-10 00:50:15,116.284103,39.900284,116.28273,39.894791
2586890,664433,275719,2,2017-05-10 00:46:35,2017-05-10 00:52:59,116.554642,39.765701,116.560135,39.758835
331599,429349,46001,1,2017-05-10 00:46:38,2017-05-10 00:49:06,116.477737,39.864578,116.474991,39.868698
961385,922103,122983,2,2017-05-10 00:46:42,2017-05-10 00:49:58,116.510696,39.797287,116.506577,39.801407
1121408,199019,137856,2,2017-05-10 00:46:45,2017-05-10 00:50:10,116.292343,39.839859,116.29509,39.835739
2461859,614201,264083,2,2017-05-10 00:46:49,2017-05-10 00:54:53,116.480484,39.908524,116.494217,39.90303
698803,974899,93591,1,2017-05-10 00:46:57,2017-05-10 00:49:13,116.459885,39.952469,116.461258,39.948349
5074863,942776,499432,1,2017-05-10 00:47:05,2017-05-10 00:54:34,116.462631,39.948349,116.45851100000002,39.952469
5004123,1036968,493157,1,2017-05-10 00:47:20,2017-05-10 00:51:10,116.457138,39.893417,116.450272,39.89067100000001
762002,393257,100959,1,2017-05-10 00:47:20,2017-05-10 00:49:43,116.373367,39.914017,116.371994,39.918137
2521464,385728,269583,2,2017-05-10 00:47:22,2017-05-10 00:52:50,116.277237,39.900284,116.28273,39.894791
1741387,375897,196123,2,2017-05-10 00:47:25,2017-05-10 00:51:18,116.477737,39.876938,116.476364,39.872818
2114222,402518,231235,2,2017-05-10 00:47:31,2017-05-10 01:07:50,116.351395,40.004654,116.343155,40.029373
676500,903880,90789,1,2017-05-10 00:47:43,2017-05-10 00:49:26,116.361008,39.946976,116.363754,39.946976
397655,461253,54815,1,2017-05-10 00:47:49,2017-05-10 00:50:29,116.470871,39.93187,116.474991,39.93049600000001
1526976,216202,175572,2,2017-05-10 00:47:53,2017-05-10 00:52:41,116.348648,39.889297,116.340408,39.892044
4818222,583476,478924,1,2017-05-10 00:47:57,2017-05-10 00:50:49,116.339035,40.080185,116.337662,40.085678
2370170,523914,255538,2,2017-05-10 00:48:03,2017-05-10 00:53:00,116.469498,39.992294,116.480484,39.98542800000001
4641184,56139,463994,1,2017-05-10 00:48:06,2017-05-10 00:57:46,116.325302,39.934616,116.345901,39.92775
1701525,448412,192300,2,2017-05-10 00:48:13,2017-05-10 00:56:45,116.588974,39.896164,116.601334,39.887924
2215070,1005515,240897,2,2017-05-10 00:48:22,2017-05-10 00:51:24,116.310196,39.970322,116.317062,39.968948
795368,354444,105074,1,2017-05-10 00:48:31,2017-05-10 00:50:07,116.303329,39.935989,116.303329,39.933243
2466254,262700,264502,2,2017-05-10 00:48:44,2017-05-10 00:53:38,116.29921000000002,39.865952,116.312943,39.864578
3538501,40666,364845,1,2017-05-10 00:48:50,2017-05-10 00:54:51,116.49971,39.790421,116.51207,39.784927
2689046,32386,285173,2,2017-05-10 00:48:51,2017-05-10 00:52:36,116.481857,39.864578,116.476364,39.868698
4171264,375897,425091,1,2017-05-10 00:48:53,2017-05-10 00:50:35,116.477737,39.871445,116.476364,39.872818
908197,910606,118036,2,2017-05-10 00:48:54,2017-05-10 00:52:32,116.323929,39.968948,116.319809,39.973068
1225212,328030,147365,2,2017-05-10 00:48:55,2017-05-10 00:52:49,116.40358,39.933243,116.39808700000002,39.93187
2519099,889485,269364,2,2017-05-10 00:49:07,2017-05-10 00:50:18,116.428299,39.929123,116.429672,39.92775
3850023,338230,394921,1,2017-05-10 00:49:10,2017-05-10 00:53:43,116.292343,39.780807,116.28273,39.778061
271737,952963,38310,1,2017-05-10 00:49:11,2017-05-10 00:53:41,116.454391,39.935989,116.447525,39.94148300000001
781511,1014796,103357,1,2017-05-10 00:49:13,2017-05-10 00:59:05,116.444778,39.970322,116.451645,39.966202
3434957,708129,354861,1,2017-05-10 00:49:14,2017-05-10 01:04:17,116.468124,40.014267,116.502457,40.010147
3724914,822756,382718,1,2017-05-10 00:49:31,2017-05-10 00:57:17,116.532669,39.934616,116.523056,39.944229
3019618,397772,315831,1,2017-05-10 00:49:33,2017-05-10 00:52:07,116.211319,39.89067100000001,116.209946,39.885178
1547979,153860,177551,2,2017-05-10 00:49:36,2017-05-10 00:52:07,116.404953,39.995041,116.400833,39.992294
4115687,534034,420416,1,2017-05-10 00:49:36,2017-05-10 00:51:45,116.505203,39.898911,116.502457,39.896164
3653773,637033,375991,1,2017-05-10 00:49:39,2017-05-10 00:52:45,116.326675,39.92363,116.321182,39.920883
699080,267729,93634,1,2017-05-10 00:49:44,2017-05-10 00:57:18,116.332169,39.995041,116.326675,40.007401
492526,555866,67065,1,2017-05-10 00:49:52,2017-05-10 00:53:54,116.333542,39.843979,116.328049,39.841232
445403,860797,60869,1,2017-05-10 00:50:20,2017-05-10 00:55:01,116.432419,39.953842,116.425552,39.951096
36245,26650,5882,1,2017-05-10 00:50:38,2017-05-10 00:58:27,116.444778,39.970322,116.453018,39.966202
4560509,1056067,457631,1,2017-05-10 00:50:45,2017-05-10 00:56:36,116.385727,39.838486,116.38298,39.845352
2333919,880347,252111,2,2017-05-10 00:50:49,2017-05-10 00:58:01,116.09596299999998,39.937363,116.108322,39.93187
64187,875468,10483,1,2017-05-10 00:50:54,2017-05-10 00:59:42,116.311569,39.762955,116.328049,39.757462
3396537,792836,351206,1,2017-05-10 00:50:55,2017-05-10 00:56:48,116.490097,39.968948,116.501083,39.962082
2589166,1012249,275925,2,2017-05-10 00:50:57,2017-05-10 00:52:01,116.439285,39.934616,116.437912,39.935989
102897,66408,15469,2,2017-05-10 00:51:01,2017-05-10 00:54:35,116.347275,39.959335,116.339035,39.962082
3835737,719303,393505,1,2017-05-10 00:51:12,2017-05-10 00:52:28,116.045151,39.59816,116.043777,39.595413
4096064,36768,418590,1,2017-05-10 00:51:18,2017-05-10 00:55:42,116.301956,39.870071,116.296463,39.872818
728312,136883,97001,1,2017-05-10 00:51:18,2017-05-10 00:53:35,116.436539,39.940109,116.437912,39.937363
294957,110555,41087,1,2017-05-10 00:51:27,2017-05-10 01:13:04,116.321182,39.875565,116.365128,39.867325
1632288,709190,185615,2,2017-05-10 00:51:40,2017-05-10 00:56:06,116.591721,39.835739,116.587601,39.835739
4299040,943425,436844,1,2017-05-10 00:52:04,2017-05-10 00:58:02,116.45851100000002,39.922256,116.454391,39.914017
3710073,511296,381354,1,2017-05-10 00:52:05,2017-05-10 00:56:22,116.428299,39.808273,116.421432,39.81102
3031467,847074,316886,1,2017-05-10 00:52:07,2017-05-10 00:55:22,116.428299,39.736862,116.43516499999998,39.736862
4822356,680791,479234,1,2017-05-10 00:52:09,2017-05-10 00:56:31,116.439285,39.856339,116.437912,39.848099
3874218,139460,397276,1,2017-05-10 00:52:12,2017-05-10 01:02:43,116.366501,39.945602,116.358261,39.956589
2917039,792300,305991,1,2017-05-10 00:52:12,2017-05-10 01:07:38,116.464005,39.848099,116.459885,39.849472
2576781,430527,274757,2,2017-05-10 00:52:14,2017-05-10 01:01:11,116.472244,39.933243,116.466751,39.944229
1300649,891727,154287,2,2017-05-10 00:52:16,2017-05-10 00:57:46,116.362381,39.813766,116.370621,39.808273
3351795,923949,346967,1,2017-05-10 00:52:22,2017-05-10 00:59:16,116.285477,39.92775,116.292343,39.925003
284564,887909,39848,1,2017-05-10 00:52:58,2017-05-10 00:58:06,116.469498,39.944229,116.476364,39.938736
2720209,777518,287990,2,2017-05-10 00:53:07,2017-05-10 00:55:39,116.258011,39.856339,116.260757,39.852219
2105767,1030920,230444,2,2017-05-10 00:53:10,2017-05-10 00:56:19,116.279984,39.826126,116.277237,39.822006
4922246,558096,487023,1,2017-05-10 00:53:15,2017-05-10 00:58:42,116.371994,40.01152,116.367874,40.006027
1084496,632691,134473,2,2017-05-10 00:53:21,2017-05-10 00:57:06,116.650772,39.863205,116.653519,39.859085
2360687,481089,254659,2,2017-05-10 00:53:22,2017-05-10 00:54:59,116.455765,39.812393,116.454391,39.809647
587638,32192,79591,1,2017-05-10 00:53:22,2017-05-10 00:57:18,116.318436,39.875565,116.321182,39.871445
2281042,710952,247099,2,2017-05-10 00:53:34,2017-05-10 01:02:15,116.540909,39.81514,116.53678899999998,39.824753
1787715,381646,200547,2,2017-05-10 00:53:39,2017-05-10 01:00:10,116.464005,39.874191,116.45851100000002,39.874191
3619148,11338,372644,1,2017-05-10 00:53:44,2017-05-10 00:56:35,116.237411,39.997787,116.234665,40.000534
3547969,544982,365784,1,2017-05-10 00:53:51,2017-05-10 00:59:40,116.332169,39.91127,116.323929,39.914017
4435700,340430,447704,1,2017-05-10 00:53:58,2017-05-10 00:55:00,116.310196,39.971695,116.308823,39.970322
1597265,41753,182235,2,2017-05-10 00:54:03,2017-05-10 01:05:58,116.330795,39.816513,116.348648,39.8069
465476,763233,63347,1,2017-05-10 00:54:47,2017-05-10 00:57:29,116.39534,39.896164,116.388474,39.897537
3837485,1001335,393699,1,2017-05-10 00:54:59,2017-05-10 00:59:43,116.414566,39.861832,116.411819,39.853592
4941712,751942,488513,1,2017-05-10 00:55:04,2017-05-10 00:56:34,116.337662,39.993668,116.33628799999998,39.995041
3293710,791984,341546,1,2017-05-10 00:55:08,2017-05-10 00:58:38,116.556015,39.91951,116.553268,39.916763
1612877,985340,183756,2,2017-05-10 00:55:10,2017-05-10 01:39:21,116.446152,39.918137,116.55876200000002,39.908524
2656329,258515,282196,2,2017-05-10 00:55:11,2017-05-10 00:58:59,116.39534,39.883804,116.385727,39.882431
790482,76500,104481,1,2017-05-10 00:55:21,2017-05-10 01:01:19,116.310196,39.949722,116.304703,39.959335
1175398,323665,142839,2,2017-05-10 00:55:26,2017-05-10 01:01:14,116.345901,39.80552700000001,116.340408,39.81102
3396303,217623,351183,1,2017-05-10 00:55:29,2017-05-10 00:58:44,116.509323,39.867325,116.51619,39.865952
339390,630391,47116,1,2017-05-10 00:55:51,2017-05-10 01:02:45,116.426926,39.91539,116.421432,39.92775
2329326,38639,251660,2,2017-05-10 00:55:54,2017-05-10 01:01:58,116.43516499999998,39.782181,116.425552,39.784927
3990210,408952,408325,1,2017-05-10 00:55:55,2017-05-10 01:04:06,116.61232,39.739609,116.60408,39.734116
1989002,68094,219504,2,2017-05-10 00:56:03,2017-05-10 01:01:06,116.212692,39.960709,116.215439,39.953842
4819197,527641,478999,1,2017-05-10 00:56:10,2017-05-10 01:04:52,116.312943,39.951096,116.306076,39.945602
2182290,181753,237736,2,2017-05-10 00:56:11,2017-05-10 01:01:11,116.472244,39.894791,116.465378,39.889297
133351,774861,18262,2,2017-05-10 00:56:15,2017-05-10 00:58:12,116.4077,39.841232,116.406326,39.837112
1668051,604566,189068,2,2017-05-10 00:56:23,2017-05-10 00:58:54,116.413193,39.846725,116.409073,39.843979
3972724,348257,406565,1,2017-05-10 00:56:35,2017-05-10 01:04:27,116.381607,40.082932,116.373367,40.095291
